553	1
769	0
985	0
1201	1
157	0
373	0
589	1
805	0
1021	0
1237	1
193	0
409	0
625	1
841	0
1057	0
1273	1
19	0
235	0
451	1
667	0
883	0
1099	1
55	0
271	0
487	1
703	0
919	0
1135	1
91	0
307	0
523	1
739	0
955	0
1171	1
127	0
343	0
559	1
775	0
991	0
1207	1
163	0
379	0
595	1
811	0
1027	0
1243	1
199	0
415	0
631	1
847	0
1063	0
1279	1
25	0
241	0
457	1
673	0
889	0
1105	1
61	0
277	0
493	1
709	0
925	0
1141	1
97	0
313	0
529	1
745	0
961	0
1177	1
133	0
349	0
565	1
781	0
997	0
1213	1
169	0
385	0
601	1
817	0
1033	0
1249	1
205	0
421	0
637	1
853	0
1069	0
1285	1
31	0
247	0
463	1
679	0
895	0
1111	1
67	0
283	0
499	1
715	0
931	0
1147	1
103	0
319	0
535	1
751	0
967	0
1183	1
139	0
355	0
571	1
787	0
1003	0
1219	1
175	0
391	0
607	1
823	0
1039	0
1255	1
211	0
427	0
643	1
859	0
1075	0
1291	1
2	2
218	2
434	3
650	2
866	2
1082	3
38	2
254	2
470	3
686	2
902	2
1118	3
74	2
290	2
506	3
722	2
938	2
1154	3
110	2
326	2
542	3
758	2
974	2
1190	3
146	2
362	2
578	3
794	2
1010	2
1226	3
182	2
398	2
614	3
830	2
1046	2
1262	3
8	2
224	2
440	3
656	2
872	2
1088	3
44	2
260	2
476	3
692	2
908	2
1124	3
80	2
296	2
512	3
728	2
944	2
1160	3
116	2
332	2
548	3
764	2
980	2
1196	3
152	2
368	2
584	3
800	2
1016	2
1232	3
188	2
404	2
620	3
836	2
1052	2
1268	3
14	2
230	2
446	3
662	2
878	2
1094	3
50	2
266	2
482	3
698	2
914	2
1130	3
86	2
302	2
518	3
734	2
950	2
1166	3
122	2
338	2
554	3
770	2
986	2
1202	3
158	2
374	2
590	3
806	2
1022	2
1238	3
194	2
410	2
626	3
842	2
1058	2
1274	3
20	2
236	2
452	3
668	2
884	2
1100	3
56	2
272	2
488	3
704	2
920	2
1136	3
92	2
308	2
524	3
740	2
956	2
1172	3
128	2
344	2
560	3
776	2
992	2
1208	3
164	2
380	2
596	3
812	2
1028	2
1244	3
200	2
416	2
632	3
848	2
1064	2
1280	3
26	2
242	2
458	3
674	2
890	2
1106	3
62	2
278	2
494	3
710	2
926	2
1142	3
98	2
314	2
530	3
746	2
962	2
1178	3
134	2
350	2
566	3
782	2
998	2
1214	3
170	2
386	2
602	3
818	2
1034	2
1250	3
206	2
422	2
638	3
854	2
1070	2
1286	3
32	2
248	2
464	3
680	2
896	2
1112	3
68	2
284	2
500	3
716	2
932	2
1148	3
104	2
320	2
536	3
752	2
968	2
1184	3
140	2
356	2
572	3
788	2
1004	2
1220	3
176	2
392	2
608	3
824	2
1040	2
1256	3
212	2
428	2
644	3
860	2
1076	2
1292	3
3	5
219	5
435	4
651	5
867	5
1083	4
39	5
255	5
471	4
687	5
903	5
1119	4
75	5
291	5
507	4
723	5
939	5
1155	4
111	5
327	5
543	4
759	5
975	5
1191	4
147	5
363	5
579	4
795	5
1011	5
1227	4
183	5
399	5
615	4
831	5
1047	5
1263	4
9	5
225	5
441	4
657	5
873	5
1089	4
45	5
261	5
477	4
693	5
909	5
1125	4
81	5
297	5
513	4
729	5
945	5
1161	4
117	5
333	5
549	4
765	5
981	5
1197	4
153	5
369	5
585	4
801	5
1017	5
1233	4
189	5
405	5
621	4
837	5
1053	5
1269	4
15	5
231	5
447	4
663	5
879	5
1095	4
51	5
267	5
483	4
699	5
915	5
1131	4
87	5
303	5
519	4
735	5
951	5
1167	4
123	5
339	5
555	4
771	5
987	5
1203	4
159	5
375	5
591	4
807	5
1023	5
1239	4
195	5
411	5
627	4
843	5
1059	5
1275	4
21	5
237	5
453	4
669	5
885	5
1101	4
57	5
273	5
489	4
705	5
921	5
1137	4
93	5
309	5
525	4
741	5
957	5
1173	4
129	5
345	5
561	4
777	5
993	5
1209	4
165	5
381	5
597	4
813	5
1029	5
1245	4
201	5
417	5
633	4
849	5
1065	5
1281	4
27	5
243	5
459	4
675	5
891	5
1107	4
63	5
279	5
495	4
711	5
927	5
1143	4
99	5
315	5
531	4
747	5
963	5
1179	4
135	5
351	5
567	4
783	5
999	5
1215	4
171	5
387	5
603	4
819	5
1035	5
1251	4
207	5
423	5
639	4
855	5
1071	5
1287	4
33	5
249	5
465	4
681	5
897	5
1113	4
69	5
285	5
501	4
717	5
933	5
1149	4
105	5
321	5
537	4
753	5
969	5
1185	4
141	5
357	5
573	4
789	5
1005	5
1221	4
177	5
393	5
609	4
825	5
1041	5
1257	4
213	5
429	5
645	4
861	5
1077	5
1293	4
4	0
220	0
436	1
652	0
868	0
1084	1
40	0
256	0
472	1
688	0
904	0
1120	1
76	0
292	0
508	1
724	0
940	0
1156	1
112	0
328	0
544	1
760	0
976	0
1192	1
148	0
364	0
580	1
796	0
1012	0
1228	1
184	0
400	0
616	1
832	0
1048	0
1264	1
10	0
226	0
442	1
658	0
874	0
1090	1
46	0
262	0
478	1
694	0
910	0
1126	1
82	0
298	0
514	1
730	0
946	0
1162	1
118	0
334	0
550	1
766	0
982	0
1198	1
154	0
370	0
586	1
802	0
1018	0
1234	1
190	0
406	0
622	1
838	0
1054	0
1270	1
16	0
232	0
448	1
664	0
880	0
1096	1
52	0
268	0
484	1
700	0
916	0
1132	1
88	0
304	0
520	1
736	0
952	0
1168	1
124	0
340	0
556	1
772	0
988	0
1204	1
160	0
376	0
592	1
808	0
1024	0
1240	1
196	0
412	0
628	1
844	0
1060	0
1276	1
22	0
238	0
454	1
670	0
886	0
1102	1
58	0
274	0
490	1
706	0
922	0
1138	1
94	0
310	0
526	1
742	0
958	0
1174	1
130	0
346	0
562	1
778	0
994	0
1210	1
166	0
382	0
598	1
814	0
1030	0
1246	1
202	0
418	0
634	1
850	0
1066	0
1282	1
28	0
244	0
460	1
676	0
892	0
1108	1
64	0
280	0
496	1
712	0
928	0
1144	1
100	0
316	0
532	1
748	0
964	0
1180	1
136	0
352	0
568	1
784	0
1000	0
1216	1
172	0
388	0
604	1
820	0
1036	0
1252	1
208	0
424	0
640	1
856	0
1072	0
1288	1
34	0
250	0
466	1
682	0
898	0
1114	1
70	0
286	0
502	1
718	0
934	0
1150	1
106	0
322	0
538	1
754	0
970	0
1186	1
142	0
358	0
574	1
790	0
1006	0
1222	1
178	0
394	0
610	1
826	0
1042	0
1258	1
214	0
430	0
646	1
862	0
1078	0
1294	1
5	2
221	2
437	3
653	2
869	2
1085	3
41	2
257	2
473	3
689	2
905	2
1121	3
77	2
293	2
509	3
725	2
941	2
1157	3
113	2
329	2
545	3
761	2
977	2
1193	3
149	2
365	2
581	3
797	2
1013	2
1229	3
185	2
401	2
617	3
833	2
1049	2
1265	3
11	2
227	2
443	3
659	2
875	2
1091	3
47	2
263	2
479	3
695	2
911	2
1127	3
83	2
299	2
515	3
731	2
947	2
1163	3
119	2
335	2
551	3
767	2
983	2
1199	3
155	2
371	2
587	3
803	2
1019	2
1235	3
191	2
407	2
623	3
839	2
1055	2
1271	3
17	2
233	2
449	3
665	2
881	2
1097	3
53	2
269	2
485	3
701	2
917	2
1133	3
89	2
305	2
521	3
737	2
953	2
1169	3
125	2
341	2
557	3
773	2
989	2
1205	3
161	2
377	2
593	3
809	2
1025	2
1241	3
197	2
413	2
629	3
845	2
1061	2
1277	3
23	2
239	2
455	3
671	2
887	2
1103	3
59	2
275	2
491	3
707	2
923	2
1139	3
95	2
311	2
527	3
743	2
959	2
1175	3
131	2
347	2
563	3
779	2
995	2
1211	3
167	2
383	2
599	3
815	2
1031	2
1247	3
203	2
419	2
635	3
851	2
1067	2
1283	3
29	2
245	2
461	3
677	2
893	2
1109	3
65	2
281	2
497	3
713	2
929	2
1145	3
101	2
317	2
533	3
749	2
965	2
1181	3
137	2
353	2
569	3
785	2
1001	2
1217	3
173	2
389	2
605	3
821	2
1037	2
1253	3
209	2
425	2
641	3
857	2
1073	2
1289	3
35	2
251	2
467	3
683	2
899	2
1115	3
71	2
287	2
503	3
719	2
935	2
1151	3
107	2
323	2
539	3
755	2
971	2
1187	3
143	2
359	2
575	3
791	2
1007	2
1223	3
179	2
395	2
611	3
827	2
1043	2
1259	3
215	2
431	2
647	3
863	2
1079	2
1295	3
1296	8
1297	9
1298	6
1299	7
1						
1300						
0	15
216	15
432	14
648	15
864	15
1080	14
36	15
252	15
468	14
684	15
900	15
1116	14
72	15
288	15
504	14
720	15
936	15
1152	14
108	15
324	15
540	14
756	15
972	15
1188	14
144	15
360	15
576	14
792	15
1008	15
1224	14
180	15
396	15
612	14
828	15
1044	15
1260	14
6	15
222	15
438	14
654	15
870	15
1086	14
42	15
258	15
474	14
690	15
906	15
1122	14
78	15
294	15
510	14
726	15
942	15
1158	14
114	15
330	15
546	14
762	15
978	15
1194	14
150	15
366	15
582	14
798	15
1014	15
1230	14
186	15
402	15
618	14
834	15
1050	15
1266	14
12	15
228	15
444	14
660	15
876	15
1092	14
48	15
264	15
480	14
696	15
912	15
1128	14
84	15
300	15
516	14
732	15
948	15
1164	14
120	15
336	15
552	14
768	15
984	15
1200	14
156	15
372	15
588	14
804	15
1020	15
1236	14
192	15
408	15
624	14
840	15
1056	15
1272	14
18	15
234	15
450	14
666	15
882	15
1098	14
54	15
270	15
486	14
702	15
918	15
1134	14
90	15
306	15
522	14
738	15
954	15
1170	14
126	15
342	15
558	14
774	15
990	15
1206	14
162	15
378	15
594	14
810	15
1026	15
1242	14
198	15
414	15
630	14
846	15
1062	15
1278	14
24	15
240	15
456	14
672	15
888	15
1104	14
60	15
276	15
492	14
708	15
924	15
1140	14
96	15
312	15
528	14
744	15
960	15
1176	14
132	15
348	15
564	14
780	15
996	15
1212	14
168	15
384	15
600	13
816	15
1032	12
1248	13
204	15
420	15
636	14
852	15
1068	15
1284	14
30	15
246	15
462	14
678	15
894	15
1110	14
66	15
282	15
498	14
714	15
930	15
1146	14
102	15
318	15
534	14
750	15
966	15
1182	14
138	15
354	15
570	14
786	15
1002	15
1218	14
174	15
390	15
606	14
822	15
1038	15
1254	14
210	15
426	15
642	14
858	15
1074	15
1290	14
1	10
217	10
433	11
649	10
865	20
1081	11
37	10
253	10
469	11
685	10
901	20
1117	11
73	10
289	10
505	11
721	10
937	20
1153	11
109	10
325	10
541	11
757	10
973	20
1189	11
145	21
361	21
577	11
793	21
1009	22
1225	11
181	10
397	10
613	11
829	10
1045	20
1261	11
7	10
223	10
439	11
655	10
871	20
1087	11
43	10
259	10
475	11
691	10
907	20
1123	11
79	10
295	10
511	11
727	10
943	20
1159	11
115	10
331	10
547	11
763	10
979	20
1195	11
151	21
367	21
583	11
799	21
1015	22
1231	11
187	10
403	10
619	11
835	10
1051	20
1267	11
13	10
229	10
445	11
661	10
877	20
1093	11
49	10
265	10
481	11
697	10
913	20
1129	11
85	10
301	10
517	11
733	10
949	20
1165	11
121	10
337	10
553	11
769	10
985	20
1201	11
157	21
373	21
589	11
805	21
1021	22
1237	11
193	10
409	10
625	11
841	10
1057	20
1273	11
19	10
235	10
451	11
667	10
883	20
1099	11
55	10
271	10
487	11
703	10
919	20
1135	11
91	10
307	10
523	11
739	10
955	20
1171	11
127	10
343	10
559	11
775	10
991	20
1207	11
163	21
379	21
595	11
811	21
1027	22
1243	11
199	10
415	10
631	11
847	10
1063	20
1279	11
25	25
241	25
457	11
673	25
889	10
1105	11
61	25
277	25
493	11
709	25
925	10
1141	11
97	25
313	25
529	11
745	25
961	10
1177	11
133	25
349	25
565	11
781	25
997	10
1213	11
169	23
385	23
601	11
817	23
1033	10
1249	11
205	25
421	25
637	11
853	25
1069	10
1285	11
31	10
247	10
463	11
679	10
895	20
1111	11
67	10
283	10
499	11
715	10
931	20
1147	11
103	10
319	10
535	11
751	10
967	20
1183	11
139	10
355	10
571	11
787	10
1003	20
1219	11
175	21
391	21
607	11
823	21
1039	22
1255	11
211	10
427	10
643	11
859	10
1075	20
1291	11
2	12
218	12
434	13
650	12
866	12
1082	13
38	12
254	12
470	13
686	12
902	12
1118	13
74	12
290	12
506	13
722	12
938	12
1154	13
110	12
326	12
542	13
758	12
974	12
1190	13
146	12
362	12
578	13
794	12
1010	12
1226	13
182	12
398	12
614	13
830	12
1046	12
1262	13
8	12
224	12
440	13
656	12
872	12
1088	13
44	12
260	12
476	13
692	12
908	12
1124	13
80	12
296	12
512	13
728	12
944	12
1160	13
116	12
332	12
548	13
764	12
980	12
1196	13
152	12
368	12
584	13
800	12
1016	12
1232	13
188	12
404	12
620	13
836	12
1052	12
1268	13
14	12
230	12
446	13
662	12
878	12
1094	13
50	12
266	12
482	13
698	12
914	12
1130	13
86	12
302	12
518	13
734	12
950	12
1166	13
122	12
338	12
554	13
770	12
986	12
1202	13
158	12
374	12
590	13
806	12
1022	12
1238	13
194	12
410	12
626	13
842	12
1058	12
1274	13
20	12
236	12
452	13
668	12
884	12
1100	13
56	12
272	12
488	13
704	12
920	12
1136	13
92	12
308	12
524	13
740	12
956	12
1172	13
128	12
344	12
560	13
776	12
992	12
1208	13
164	12
380	12
596	13
812	12
1028	12
1244	13
200	12
416	12
632	13
848	12
1064	12
1280	13
26	12
242	12
458	13
674	12
890	12
1106	13
62	12
278	12
494	13
710	12
926	12
1142	13
98	12
314	12
530	13
746	12
962	12
1178	13
134	12
350	12
566	13
782	12
998	12
1214	13
170	12
386	12
602	13
818	12
1034	12
1250	13
206	12
422	12
638	13
854	12
1070	12
1286	13
32	12
248	12
464	13
680	12
896	12
1112	13
68	12
284	12
500	13
716	12
932	12
1148	13
104	12
320	12
536	13
752	12
968	12
1184	13
140	12
356	12
572	13
788	12
1004	12
1220	13
176	12
392	12
608	13
824	12
1040	12
1256	13
212	12
428	12
644	13
860	12
1076	12
1292	13
3	15
219	15
435	14
651	15
867	15
1083	14
39	15
255	15
471	14
687	15
903	15
1119	14
75	15
291	15
507	14
723	15
939	15
1155	14
111	15
327	15
543	14
759	15
975	15
1191	14
147	15
363	15
579	14
795	15
1011	15
1227	14
183	15
399	15
615	14
831	15
1047	15
1263	14
9	15
225	15
441	14
657	15
873	15
1089	14
45	15
261	15
477	14
693	15
909	15
1125	14
81	15
297	15
513	14
729	15
945	15
1161	14
117	15
333	15
549	14
765	15
981	15
1197	14
153	15
369	15
585	14
801	15
1017	15
1233	14
189	15
405	15
621	14
837	15
1053	15
1269	14
15	15
231	15
447	14
663	15
879	15
1095	14
51	15
267	15
483	14
699	15
915	15
1131	14
87	15
303	15
519	14
735	15
951	15
1167	14
123	15
339	15
555	14
771	15
987	15
1203	14
159	15
375	15
591	14
807	15
1023	15
1239	14
195	15
411	15
627	14
843	15
1059	15
1275	14
21	15
237	15
453	14
669	15
885	15
1101	14
57	15
273	15
489	14
705	15
921	15
1137	14
93	15
309	15
525	14
741	15
957	15
1173	14
129	15
345	15
561	14
777	15
993	15
1209	14
165	15
381	15
597	14
813	15
1029	15
1245	14
201	15
417	15
633	14
849	15
1065	15
1281	14
27	15
243	15
459	14
675	15
891	15
1107	14
63	15
279	15
495	14
711	15
927	15
1143	14
99	15
315	15
531	14
747	15
963	15
1179	14
135	15
351	15
567	14
783	15
999	15
1215	14
171	15
387	15
603	14
819	15
1035	15
1251	14
207	15
423	15
639	14
855	15
1071	15
1287	14
33	15
249	15
465	14
681	15
897	15
1113	14
69	15
285	15
501	14
717	15
933	15
1149	14
105	15
321	15
537	14
753	15
969	15
1185	14
141	15
357	15
573	14
789	15
1005	15
1221	14
177	15
393	15
609	14
825	15
1041	15
1257	14
213	15
429	15
645	14
861	15
1077	15
1293	14
4	24
220	24
436	11
652	24
868	26
1084	11
40	24
256	24
472	11
688	24
904	26
1120	11
76	24
292	24
508	11
724	24
940	26
1156	11
112	24
328	24
544	11
760	24
976	26
1192	11
148	10
364	10
580	11
796	10
1012	10
1228	11
184	24
400	24
616	11
832	24
1048	26
1264	11
10	24
226	24
442	11
658	24
874	26
1090	11
46	24
262	24
478	11
694	24
910	26
1126	11
82	24
298	24
514	11
730	24
946	26
1162	11
118	24
334	24
550	11
766	24
982	26
1198	11
154	10
370	10
586	11
802	10
1018	10
1234	11
190	24
406	24
622	11
838	24
1054	26
1270	11
16	24
232	24
448	11
664	24
880	26
1096	11
52	24
268	24
484	11
700	24
916	26
1132	11
88	24
304	24
520	11
736	24
952	26
1168	11
124	24
340	24
556	11
772	24
988	26
1204	11
160	10
376	10
592	11
808	10
1024	10
1240	11
196	24
412	24
628	11
844	24
1060	26
1276	11
22	24
238	24
454	11
670	24
886	26
1102	11
58	24
274	24
490	11
706	24
922	26
1138	11
94	24
310	24
526	11
742	24
958	26
1174	11
130	24
346	24
562	11
778	24
994	26
1210	11
166	10
382	10
598	11
814	10
1030	10
1246	11
202	24
418	24
634	11
850	24
1066	26
1282	11
28	27
244	27
460	11
676	27
892	10
1108	11
64	27
280	27
496	11
712	27
928	10
1144	11
100	27
316	27
532	11
748	27
964	10
1180	11
136	27
352	27
568	11
784	27
1000	10
1216	11
172	10
388	10
604	11
820	10
1036	10
1252	11
208	27
424	27
640	11
856	27
1072	10
1288	11
34	24
250	24
466	11
682	24
898	26
1114	11
70	24
286	24
502	11
718	24
934	26
1150	11
106	24
322	24
538	11
754	24
970	26
1186	11
142	24
358	24
574	11
790	24
1006	26
1222	11
178	10
394	10
610	11
826	10
1042	10
1258	11
214	24
430	24
646	11
862	24
1078	26
1294	11
5	12
221	12
437	13
653	12
869	12
1085	13
41	12
257	12
473	13
689	12
905	12
1121	13
77	12
293	12
509	13
725	12
941	12
1157	13
113	12
329	12
545	13
761	12
977	12
1193	13
149	12
365	12
581	13
797	12
1013	12
1229	13
185	12
401	12
617	13
833	12
1049	12
1265	13
11	12
227	12
443	13
659	12
875	12
1091	13
47	12
263	12
479	13
695	12
911	12
1127	13
83	12
299	12
515	13
731	12
947	12
1163	13
119	12
335	12
551	13
767	12
983	12
1199	13
155	12
371	12
587	13
803	12
1019	12
1235	13
191	12
407	12
623	13
839	12
1055	12
1271	13
17	12
233	12
449	13
665	12
881	12
1097	13
53	12
269	12
485	13
701	12
917	12
1133	13
89	12
305	12
521	13
737	12
953	12
1169	13
125	12
341	12
557	13
773	12
989	12
1205	13
161	12
377	12
593	13
809	12
1025	12
1241	13
197	12
413	12
629	13
845	12
1061	12
1277	13
23	12
239	12
455	13
671	12
887	12
1103	13
59	12
275	12
491	13
707	12
923	12
1139	13
95	12
311	12
527	13
743	12
959	12
1175	13
131	12
347	12
563	13
779	12
995	12
1211	13
167	12
383	12
599	13
815	12
1031	12
1247	13
203	12
419	12
635	13
851	12
1067	12
1283	13
29	12
245	12
461	13
677	12
893	12
1109	13
65	12
281	12
497	13
713	12
929	12
1145	13
101	12
317	12
533	13
749	12
965	12
1181	13
137	12
353	12
569	13
785	12
1001	12
1217	13
173	12
389	12
605	10
821	12
1037	10
1253	10
209	12
425	12
641	13
857	12
1073	12
1289	13
35	12
251	12
467	13
683	12
899	12
1115	13
71	12
287	12
503	13
719	12
935	12
1151	13
107	12
323	12
539	13
755	12
971	12
1187	13
143	12
359	12
575	13
791	12
1007	12
1223	13
179	12
395	12
611	13
827	12
1043	12
1259	13
215	12
431	12
647	13
863	12
1079	12
1295	13
1296	18
1297	19
1298	16
1299	17
21	
28	
28	32	33	34	35	0
39	32	33	34	35	0
30	32	33	34	35	0	
31	32	33	34	35	0	
32	33	34	35	0	0	
33	32	34	35	0	0	
34	32	33	35	0	0	
35	32	33	34	0	0	
36	36	37	38	39	48	
37	36	37	38	39	48	
38	36	37	38	39	48	
39	36	37	38	39	48	
40	0	0	0	0	0
41	0	0	0	0	0
42	0	0	0	0	0
43	0	0	0	0	0
44	0	0	0	0	0
45	0	0	0	0	0
46	0	0	0	0	0
47	0	0	0	0	0
48	0	0	0	0	0
